"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1971-Q4","Q4-1971","USD","US Dollar","6","Millions",,,177331.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q1","Q1-1972","USD","US Dollar","6","Millions",,,181634,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q2","Q2-1972","USD","US Dollar","6","Millions",,,186189,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q3","Q3-1972","USD","US Dollar","6","Millions",,,190786.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1972-Q4","Q4-1972","USD","US Dollar","6","Millions",,,196730,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q1","Q1-1973","USD","US Dollar","6","Millions",,,202945,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q2","Q2-1973","USD","US Dollar","6","Millions",,,206690.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q3","Q3-1973","USD","US Dollar","6","Millions",,,211258.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1973-Q4","Q4-1973","USD","US Dollar","6","Millions",,,214926.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q1","Q1-1974","USD","US Dollar","6","Millions",,,219269.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q2","Q2-1974","USD","US Dollar","6","Millions",,,226217.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q3","Q3-1974","USD","US Dollar","6","Millions",,,233413.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1974-Q4","Q4-1974","USD","US Dollar","6","Millions",,,235764.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q1","Q1-1975","USD","US Dollar","6","Millions",,,242231.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q2","Q2-1975","USD","US Dollar","6","Millions",,,249253.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q3","Q3-1975","USD","US Dollar","6","Millions",,,257457,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1975-Q4","Q4-1975","USD","US Dollar","6","Millions",,,264591.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q1","Q1-1976","USD","US Dollar","6","Millions",,,272767.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q2","Q2-1976","USD","US Dollar","6","Millions",,,277679,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q3","Q3-1976","USD","US Dollar","6","Millions",,,284982.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1976-Q4","Q4-1976","USD","US Dollar","6","Millions",,,293254,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q1","Q1-1977","USD","US Dollar","6","Millions",,,302059,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q2","Q2-1977","USD","US Dollar","6","Millions",,,309010.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q3","Q3-1977","USD","US Dollar","6","Millions",,,316537,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1977-Q4","Q4-1977","USD","US Dollar","6","Millions",,,325733.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q1","Q1-1978","USD","US Dollar","6","Millions",,,332971.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q2","Q2-1978","USD","US Dollar","6","Millions",,,347174.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q3","Q3-1978","USD","US Dollar","6","Millions",,,354735.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1978-Q4","Q4-1978","USD","US Dollar","6","Millions",,,364352.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q1","Q1-1979","USD","US Dollar","6","Millions",,,372952,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q2","Q2-1979","USD","US Dollar","6","Millions",,,382928.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q3","Q3-1979","USD","US Dollar","6","Millions",,,396490.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1979-Q4","Q4-1979","USD","US Dollar","6","Millions",,,406928.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q1","Q1-1980","USD","US Dollar","6","Millions",,,418494.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q2","Q2-1980","USD","US Dollar","6","Millions",,,418810.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q3","Q3-1980","USD","US Dollar","6","Millions",,,433318.5,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1980-Q4","Q4-1980","USD","US Dollar","6","Millions",,,450011,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q1","Q1-1981","USD","US Dollar","6","Millions",,,463306.3,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q2","Q2-1981","USD","US Dollar","6","Millions",,,471006.8,,
"USA","United States","P31S14","Final consumption expenditure of households","CQRSA","National currency, current prices, quarterly levels, seasonally adjusted","Q","Quarterly","1981-Q3","Q3-1981","USD","US Dollar","6","Millions",,,480896.5,,
